INT_NO,INT_PHASE_NO,INT_PLAN_CLSS,INT_RING,INT_FLOW_NO,INT_MIN_SPLIT,INT_MAX_SPLIT,INT_YELLOW,INT_MAIN_PHASE,INT_LANE,INT_PHASE_LAT1,INT_PHASE_LNG1,INT_PHASE_LAT2,INT_PHASE_LNG2,INT_PHASE_LAT3,INT_PHASE_LNG3
249,3,0,1,1,0,0,0,0,0,37.34348,127.10931,37.34349,127.1089,37.34337,127.1089
260,1,0,0,8,0,0,0,0,0,37.33935,127.1046,37.33968,127.10461,37.3398,127.10461
260,1,0,1,4,0,0,0,0,0,37.34001,127.10436,37.33968,127.10436,37.33957,127.10436
260,2,0,0,7,0,0,0,0,0,37.34,127.10461,37.33968,127.10461,37.33968,127.10475
260,3,0,1,1,0,0,0,0,0,37.33959,127.10489,37.33958,127.10449,37.33946,127.10448
261,1,0,0,6,0,0,0,0,0,37.3398,127.10634,37.3398,127.10594,37.3398,127.10579
261,1,0,1,2,0,0,0,0,0,37.3396,127.10553,37.3396,127.10594,37.3396,127.10609
261,2,0,0,5,0,0,0,0,0,37.3398,127.10553,37.3398,127.10594,37.33992,127.10594
261,2,0,1,1,0,0,0,0,0,37.3396,127.10634,37.3396,127.10594,37.33949,127.10594
261,3,0,0,7,0,0,0,0,0,37.34003,127.10606,37.3397,127.10606,37.3397,127.10621
261,3,0,1,4,0,0,0,0,0,37.34003,127.10581,37.3397,127.10581,37.33958,127.10581
261,4,0,0,8,0,0,0,0,0,37.33938,127.10606,37.3397,127.10606,37.33982,127.10606
261,4,0,1,3,0,0,0,0,0,37.33938,127.10581,37.3397,127.10581,37.3397,127.10567
262,1,0,0,6,0,0,0,0,0,37.3398,127.1078,37.33979,127.10739,37.33979,127.10724
262,1,0,1,2,0,0,0,0,0,37.3396,127.10698,37.33959,127.10739,37.3396,127.10754
262,2,0,0,5,0,0,0,0,0,37.3398,127.10699,37.33979,127.10739,37.33991,127.10739
262,2,0,1,1,0,0,0,0,0,37.3396,127.1078,37.33959,127.10739,37.33948,127.10739
262,3,0,0,7,0,0,0,0,0,37.34002,127.10752,37.33969,127.10752,37.3397,127.10766
262,3,0,1,4,0,0,0,0,0,37.34002,127.10727,37.33969,127.10727,37.33958,127.10727
262,4,0,0,8,0,0,0,0,0,37.33937,127.10751,37.33969,127.10752,37.33981,127.10752
262,4,0,1,3,0,0,0,0,0,37.33937,127.10726,37.33969,127.10727,37.3397,127.10712
263,1,0,0,8,0,0,0,0,0,37.33939,127.10908,37.33971,127.10908,37.33983,127.10908
263,1,0,1,4,0,0,0,0,0,37.34003,127.10883,37.33971,127.10883,37.33959,127.10883
263,2,0,0,8,0,0,0,0,0,37.33939,127.10908,37.33971,127.10908,37.33983,127.10908
263,2,0,1,3,0,0,0,0,0,37.33939,127.10883,37.33971,127.10883,37.33971,127.10868
263,3,0,0,5,0,0,0,0,0,37.3398,127.10854,37.33981,127.10895,37.33993,127.10895
264,1,0,0,8,0,0,0,0,0,37.33827,127.1051,37.33849,127.1048,37.3386,127.10476
264,1,0,1,4,0,0,0,0,0,37.33869,127.10447,37.33838,127.1046,37.3383,127.10471
264,2,0,0,8,0,0,0,0,0,37.33827,127.1051,37.33849,127.1048,37.3386,127.10476
264,2,0,1,3,0,0,0,0,0,37.33812,127.10494,37.33834,127.10464,37.33823,127.10462
264,3,0,0,5,0,0,0,0,0,37.3381,127.10455,37.33843,127.1046,37.33854,127.10455
265,1,0,0,6,0,0,0,0,0,37.33721,127.10713,37.33741,127.10681,37.33746,127.10668
265,1,0,1,2,0,0,0,0,0,37.3374,127.10632,37.33724,127.10667,37.33717,127.10679
265,2,0,0,5,0,0,0,0,0,37.33757,127.10643,37.33742,127.10679,37.33752,127.10686
265,3,0,0,7,0,0,0,0,0,37.33758,127.10702,37.33729,127.10684,37.33721,127.10696
266,1,0,0,7,0,0,0,0,0,37.33631,127.10908,37.33599,127.10908,37.33598,127.10922
266,1,0,1,4,0,0,0,0,0,37.33631,127.10883,37.33599,127.10883,37.33587,127.10883
266,2,0,0,8,0,0,0,0,0,37.33566,127.10908,37.33599,127.10908,37.33611,127.10908
266,2,0,1,4,0,0,0,0,0,37.33631,127.10883,37.33599,127.10883,37.33587,127.10883
266,3,0,0,8,0,0,0,0,0,37.33566,127.10908,37.33599,127.10908,37.33611,127.10908
266,3,0,1,3,0,0,0,0,0,37.33566,127.10883,37.33599,127.10883,37.33606,127.10871
266,4,0,1,2,0,0,0,0,0,37.3361,127.10855,37.33591,127.10888,37.3359,127.10902
266,4,0,0,6,0,0,0,0,0,37.33605,127.10937,37.33609,127.10896,37.33616,127.10885
266,5,0,0,5,0,0,0,0,0,37.33626,127.1087,37.33607,127.10903,37.33618,127.10903
266,5,0,1,1,0,0,0,0,0,37.33585,127.10934,37.33589,127.10894,37.33577,127.10894
267,1,0,0,8,0,0,0,0,0,37.33557,127.11188,37.33589,127.11187,37.33601,127.11187
267,1,0,1,4,0,0,0,0,0,37.33622,127.11162,37.33589,127.11162,37.33577,127.11162
267,2,0,0,8,0,0,0,0,0,37.33557,127.11188,37.33589,127.11187,37.33601,127.11187
267,2,0,1,3,0,0,0,0,0,37.33556,127.11163,37.33589,127.11162,37.33589,127.11147
267,3,0,0,5,0,0,0,0,0,37.33599,127.11134,37.33599,127.11174,37.33611,127.11174
267,4,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
268,1,0,0,8,0,0,0,0,0,37.33627,127.11403,37.33651,127.11375,37.33661,127.11368
268,1,0,1,4,0,0,0,0,0,37.33668,127.11336,37.33639,127.11355,37.33631,127.11365
268,2,0,1,1,0,0,0,0,0,37.33658,127.11405,37.33636,127.11374,37.33628,127.11384
269,1,0,0,8,0,0,0,0,0,37.33777,127.10908,37.3381,127.10908,37.33822,127.10908
269,1,0,1,4,0,0,0,0,0,37.33842,127.10883,37.3381,127.10883,37.33798,127.10883
269,2,0,0,7,0,0,0,0,0,37.33842,127.10908,37.3381,127.10908,37.3381,127.10922
269,3,0,1,1,0,0,0,0,0,37.338,127.10936,37.338,127.10895,37.33788,127.10895
270,1,0,0,6,0,0,0,0,0,37.33819,127.1107,37.33819,127.11029,37.33819,127.11014
249,4,0,0,8,0,0,0,0,0,37.34327,127.10903,37.34359,127.10903,37.34371,127.10903
249,4,0,1,4,0,0,0,0,0,37.34392,127.10878,37.34359,127.10878,37.34347,127.10878
249,5,0,0,8,0,0,0,0,0,37.34327,127.10903,37.34359,127.10903,37.34371,127.10903
249,5,0,1,4,0,0,0,0,0,37.34392,127.10878,37.34359,127.10878,37.34347,127.10878
250,1,0,1,4,0,0,0,0,0,37.34296,127.10436,37.34264,127.10439,37.34252,127.10439
250,1,0,0,8,0,0,0,0,0,37.34232,127.10464,37.34265,127.10464,37.34276,127.10463
250,2,0,0,7,0,0,0,0,0,37.34298,127.10461,37.34265,127.10464,37.34265,127.10478
250,3,0,1,1,0,0,0,0,0,37.34255,127.10492,37.34255,127.10451,37.34243,127.10451
251,1,0,1,2,0,0,0,0,0,37.34255,127.1055,37.34255,127.10591,37.34255,127.10605
251,1,0,0,6,0,0,0,0,0,37.34274,127.10631,37.34274,127.10591,37.34275,127.10576
251,2,0,0,5,0,0,0,0,0,37.34275,127.1055,37.34274,127.10591,37.34286,127.10591
251,2,0,1,1,0,0,0,0,0,37.34255,127.10631,37.34255,127.10591,37.34243,127.10591
251,3,0,0,8,0,0,0,0,0,37.34232,127.10604,37.34265,127.10603,37.34277,127.10604
251,3,0,1,3,0,0,0,0,0,37.34232,127.10579,37.34264,127.10578,37.34264,127.10564
251,4,0,0,7,0,0,0,0,0,37.34297,127.10604,37.34264,127.10603,37.34264,127.10618
251,4,0,1,4,0,0,0,0,0,37.34297,127.1058,37.34265,127.10578,37.34253,127.10579
252,1,0,1,4,0,0,0,0,0,37.34295,127.10878,37.34262,127.10878,37.3425,127.10878
252,1,0,0,8,0,0,0,0,0,37.3423,127.10904,37.34262,127.10903,37.34274,127.10903
252,2,0,0,7,0,0,0,0,0,37.34295,127.10903,37.34262,127.10903,37.3426,127.10917
252,2,0,1,4,0,0,0,0,0,37.34295,127.10878,37.34262,127.10878,37.3425,127.10878
252,3,0,0,6,0,0,0,0,0,37.34267,127.10933,37.34272,127.10892,37.34272,127.10878
252,3,0,1,2,0,0,0,0,0,37.34253,127.1085,37.34252,127.1089,37.34251,127.10905
252,4,0,0,5,0,0,0,0,0,37.34273,127.1085,37.34272,127.10891,37.34284,127.10891
252,4,0,1,1,0,0,0,0,0,37.34248,127.10929,37.34252,127.10889,37.34241,127.10889
252,5,0,0,8,0,0,0,0,0,37.3423,127.10904,37.34262,127.10903,37.34274,127.10903
252,5,0,1,3,0,0,0,0,0,37.3423,127.10879,37.34262,127.10878,37.34262,127.10863
254,1,0,1,4,0,0,0,0,0,37.34252,127.11596,37.34219,127.11596,37.34208,127.11597
254,1,0,0,8,0,0,0,0,0,37.34187,127.11622,37.34219,127.11621,37.34231,127.11621
254,2,0,0,8,0,0,0,0,0,37.34187,127.11622,37.34219,127.11621,37.34231,127.11621
254,2,0,1,3,0,0,0,0,0,37.34187,127.11597,37.34219,127.11596,37.34221,127.11582
254,3,0,0,6,0,0,0,0,0,37.34234,127.11647,37.34229,127.11607,37.34231,127.11592
254,3,0,1,2,0,0,0,0,0,37.34214,127.11567,37.3421,127.11607,37.34211,127.11622
254,4,0,0,5,0,0,0,0,0,37.34234,127.1157,37.34229,127.11611,37.34241,127.11611
254,4,0,1,1,0,0,0,0,0,37.34214,127.11651,37.3421,127.11611,37.34198,127.11611
254,5,0,0,7,0,0,0,0,0,37.34252,127.11621,37.34219,127.11621,37.34221,127.11636
254,5,0,1,4,0,0,0,0,0,37.34252,127.11596,37.34219,127.11596,37.34208,127.11597
255,1,0,0,8,0,0,0,0,0,37.34321,127.11894,37.34346,127.11919,37.34357,127.11925
255,1,0,1,4,0,0,0,0,0,37.34386,127.11914,37.34356,127.11898,37.34347,127.11889
255,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
256,1,0,0,8,0,0,0,0,0,37.3404,127.10908,37.34073,127.10908,37.34085,127.10907
256,1,0,1,4,0,0,0,0,0,37.34105,127.10882,37.34073,127.10883,37.34061,127.10883
256,2,0,0,7,0,0,0,0,0,37.34105,127.10907,37.34073,127.10908,37.34073,127.10922
256,2,0,1,4,0,0,0,0,0,37.34105,127.10882,37.34073,127.10883,37.34061,127.10883
256,3,0,1,1,0,0,0,0,0,37.34062,127.10936,37.34063,127.10895,37.34051,127.10895
259,1,0,0,8,0,0,0,0,0,37.34041,127.11182,37.34074,127.11182,37.34085,127.11177
259,1,0,1,4,0,0,0,0,0,37.34101,127.11145,37.34071,127.11158,37.34059,127.11158
259,2,0,0,5,0,0,0,0,0,37.34083,127.11129,37.34084,127.11169,37.34095,127.11165
259,2,0,1,2,0,0,0,0,0,37.34063,127.11129,37.34064,127.1117,37.34061,127.11184
259,3,0,0,8,0,0,0,0,0,37.34041,127.11182,37.34074,127.11182,37.34085,127.11177
259,3,0,1,3,0,0,0,0,0,37.34041,127.11157,37.34074,127.11157,37.34074,127.11142
270,1,0,1,2,0,0,0,0,0,37.33799,127.10989,37.33799,127.11029,37.33799,127.11044
270,2,0,0,8,0,0,0,0,0,37.33776,127.11042,37.33809,127.11042,37.3382,127.11042
270,2,0,1,4,0,0,0,0,0,37.33841,127.11017,37.33809,127.11017,37.33797,127.11017
270,3,0,1,2,0,0,0,0,0,37.33799,127.10989,37.33799,127.11029,37.33799,127.11044
270,3,0,0,6,0,0,0,0,0,37.33819,127.1107,37.33819,127.11029,37.33819,127.11014
270,4,0,0,8,0,0,0,0,0,37.33776,127.11042,37.33809,127.11042,37.3382,127.11042
270,4,0,1,4,0,0,0,0,0,37.33841,127.11017,37.33809,127.11017,37.33797,127.11017
271,1,0,0,6,0,0,0,0,0,37.33821,127.11215,37.33821,127.11174,37.3382,127.1116
271,1,0,1,2,0,0,0,0,0,37.338,127.11134,37.33801,127.11175,37.33801,127.11189
271,2,0,0,5,0,0,0,0,0,37.3382,127.11134,37.33821,127.11174,37.33832,127.11174
271,2,0,1,1,0,0,0,0,0,37.33801,127.11215,37.33801,127.11175,37.33789,127.11175
271,3,0,0,8,0,0,0,0,0,37.33778,127.11187,37.33811,127.11187,37.33822,127.11187
271,3,0,1,4,0,0,0,0,0,37.33843,127.11161,37.3381,127.11162,37.33799,127.11162
271,4,0,1,3,0,0,0,0,0,37.33778,127.11162,37.33811,127.11162,37.3381,127.11147
271,4,0,0,7,0,0,0,0,0,37.33843,127.11186,37.33811,127.11187,37.33811,127.11202
272,1,0,0,6,0,0,0,0,0,37.33821,127.11351,37.33821,127.11311,37.33821,127.11296
272,1,0,1,2,0,0,0,0,0,37.33801,127.1127,37.33801,127.11311,37.33801,127.11326
272,2,0,1,1,0,0,0,0,0,37.33802,127.11352,37.33801,127.11311,37.3379,127.11312
272,2,0,0,5,0,0,0,0,0,37.33821,127.1127,37.33821,127.11311,37.33832,127.11315
272,3,0,0,8,0,0,0,0,0,37.33779,127.11325,37.33812,127.11323,37.33823,127.11327
272,3,0,1,3,0,0,0,0,0,37.33778,127.113,37.33811,127.11298,37.33811,127.11284
272,4,0,0,7,0,0,0,0,0,37.3384,127.11334,37.33808,127.11323,37.33809,127.11337
272,4,0,1,4,0,0,0,0,0,37.33845,127.11311,37.33814,127.11299,37.33802,127.113
273,1,0,0,8,0,0,0,0,0,37.35021,127.12018,37.35053,127.12017,37.35065,127.12013
273,1,0,1,4,0,0,0,0,0,37.35082,127.11981,37.3505,127.11993,37.35039,127.11993
273,2,0,0,7,0,0,0,0,0,37.35087,127.12005,37.35056,127.12017,37.35057,127.12031
273,2,0,1,4,0,0,0,0,0,37.35082,127.11981,37.3505,127.11993,37.35039,127.11993
273,3,0,1,1,0,0,0,0,0,37.35045,127.12046,37.35043,127.12005,37.35032,127.12006
273,4,0,0,7,0,0,0,0,0,37.35087,127.12005,37.35056,127.12017,37.35057,127.12031
273,4,0,1,4,0,0,0,0,0,37.35082,127.11981,37.3505,127.11993,37.35039,127.11993
274,1,0,0,6,0,0,0,0,0,37.35059,127.12251,37.35072,127.12214,37.35071,127.12199
274,1,0,1,2,0,0,0,0,0,37.35051,127.12169,37.35053,127.12209,37.35048,127.12223
274,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
275,1,0,0,5,0,0,0,0,0,37.35041,127.12299,37.35028,127.12336,37.35037,127.12345
275,1,0,1,2,0,0,0,0,0,37.35023,127.12289,37.3501,127.12326,37.34999,127.12332
275,2,0,0,6,0,0,0,0,0,37.34994,127.12359,37.35023,127.12342,37.35028,127.12329
275,2,0,1,2,0,0,0,0,0,37.35023,127.12289,37.3501,127.12326,37.34999,127.12332
275,3,0,0,5,0,0,0,0,0,37.35041,127.12299,37.35028,127.12336,37.35037,127.12345
275,3,0,1,2,0,0,0,0,0,37.35023,127.12289,37.3501,127.12326,37.34999,127.12332
275,4,0,0,7,0,0,0,0,0,37.35038,127.12366,37.35013,127.1234,37.35002,127.12347
276,1,0,0,8,0,0,0,0,0,37.3481,127.12409,37.34842,127.12403,37.34853,127.12401
276,1,0,1,4,0,0,0,0,0,37.34871,127.12373,37.34839,127.12378,37.34827,127.12381
276,2,0,1,3,0,0,0,0,0,37.34806,127.12385,37.34838,127.12378,37.34837,127.12364
276,3,0,0,5,0,0,0,0,0,37.34845,127.12349,37.3485,127.12389,37.34861,127.12387
277,1,0,0,8,0,0,0,0,0,37.34702,127.12432,37.34734,127.12425,37.34745,127.12423
277,1,0,1,4,0,0,0,0,0,37.34762,127.12394,37.3473,127.12401,37.34719,127.12403
277,2,0,0,7,0,0,0,0,0,37.34766,127.12419,37.34733,127.12425,37.34736,127.1244
277,2,0,1,4,0,0,0,0,0,37.34762,127.12394,37.3473,127.12401,37.34719,127.12403
277,3,0,1,1,0,0,0,0,0,37.34728,127.12455,37.34722,127.12415,37.34711,127.12417
278,1,0,0,8,0,0,0,0,0,37.34476,127.1249,37.34505,127.12473,37.34517,127.1247
278,1,0,1,4,0,0,0,0,0,37.34532,127.12443,37.345,127.12449,37.34489,127.12456
278,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
279,1,0,0,5,0,0,0,0,0,37.34332,127.1256,37.34351,127.12593,37.3436,127.12584
279,1,0,1,2,0,0,0,0,0,37.34316,127.12575,37.34335,127.12608,37.34339,127.12622
279,2,0,1,1,0,0,0,0,0,37.34345,127.12643,37.34334,127.12605,37.34325,127.12614
279,2,0,0,6,0,0,0,0,0,37.34363,127.12635,37.34352,127.12596,37.34345,127.12584
279,3,0,0,8,0,0,0,0,0,37.34325,127.12637,37.34349,127.1261,37.34358,127.126
279,3,0,1,3,0,0,0,0,0,37.34312,127.12618,37.34336,127.12591,37.3433,127.12579
279,4,0,1,4,0,0,0,0,0,37.34361,127.12564,37.34336,127.12591,37.34327,127.12601
279,4,0,0,7,0,0,0,0,0,37.34374,127.12583,37.3435,127.1261,37.34354,127.12624
280,1,0,0,6,0,0,0,0,0,37.34299,127.12501,37.3428,127.12468,37.34271,127.12458
280,1,0,1,2,0,0,0,0,0,37.34242,127.12456,37.34265,127.12484,37.34271,127.12496
280,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
281,1,0,0,6,0,0,0,0,0,37.34187,127.12362,37.34162,127.12337,37.34153,127.12328
281,1,0,1,2,0,0,0,0,0,37.34124,127.12332,37.3415,127.12357,37.34159,127.12366
281,2,0,0,5,0,0,0,0,0,37.34136,127.12312,37.34162,127.12337,37.34169,127.12326
281,2,0,1,1,0,0,0,0,0,37.34175,127.12382,37.3415,127.12357,37.34142,127.12368
281,3,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
282,1,0,1,2,0,0,0,0,0,37.33945,127.12144,37.33967,127.12175,37.33976,127.12184
282,1,0,0,6,0,0,0,0,0,37.34005,127.12183,37.3398,127.12157,37.33973,127.12146
282,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
283,1,0,0,6,0,0,0,0,0,37.33938,127.12096,37.33917,127.12065,37.33909,127.12054
283,1,0,1,2,0,0,0,0,0,37.3388,127.12052,37.33902,127.12082,37.3391,127.12093
283,2,0,0,5,0,0,0,0,0,37.33895,127.12035,37.33917,127.12065,37.33925,127.12055
283,3,0,0,7,0,0,0,0,0,37.3394,127.12055,37.33916,127.12083,37.33924,127.12094
284,1,0,0,6,0,0,0,0,0,37.33841,127.11936,37.33826,127.11899,37.33826,127.11885
284,1,0,1,2,0,0,0,0,0,37.33806,127.11865,37.33807,127.11905,37.33813,127.11919
284,2,0,1,1,0,0,0,0,0,37.33823,127.11947,37.33808,127.1191,37.33797,127.1191
284,2,0,0,6,0,0,0,0,0,37.33841,127.11936,37.33826,127.11899,37.33826,127.11885
284,3,0,1,3,0,0,0,0,0,37.33785,127.11893,37.33817,127.11892,37.33817,127.11878
285,1,0,0,8,0,0,0,0,0,37.3372,127.11916,37.33753,127.11918,37.33765,127.11918
285,1,0,1,4,0,0,0,0,0,37.33786,127.11893,37.33753,127.11893,37.33741,127.11892
285,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
286,1,0,0,6,0,0,0,0,0,37.33823,127.118,37.33821,127.1176,37.33821,127.11745
286,1,0,1,2,0,0,0,0,0,37.33802,127.1172,37.33801,127.1176,37.33802,127.11775
286,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
287,1,0,0,8,0,0,0,0,0,37.34008,127.11625,37.34041,127.11624,37.34052,127.11624
287,1,0,1,4,0,0,0,0,0,37.34073,127.11599,37.3404,127.116,37.34029,127.116
287,2,0,1,3,0,0,0,0,0,37.34008,127.116,37.3404,127.116,37.34038,127.11585
287,2,0,0,7,0,0,0,0,0,37.34073,127.11624,37.34041,127.11624,37.3404,127.11639
287,3,0,1,2,0,0,0,0,0,37.34025,127.11574,37.34031,127.11614,37.34031,127.11629
287,3,0,0,6,0,0,0,0,0,37.3405,127.11653,37.3405,127.11612,37.34048,127.11598
287,4,0,0,5,0,0,0,0,0,37.34045,127.1157,37.3405,127.1161,37.34062,127.1161
287,4,0,1,1,0,0,0,0,0,37.3403,127.11652,37.34031,127.11612,37.34019,127.11612
288,1,0,0,8,0,0,0,0,0,37.3389,127.11627,37.33923,127.11627,37.33934,127.11627
288,1,0,1,4,0,0,0,0,0,37.33955,127.11602,37.33922,127.11602,37.33911,127.11602
288,2,0,1,1,0,0,0,0,0,37.33913,127.11655,37.33913,127.11615,37.33901,127.11615
288,3,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
289,1,0,0,5,0,0,0,0,0,37.33823,127.11574,37.33823,127.11614,37.33834,127.11614
289,1,0,1,2,0,0,0,0,0,37.33803,127.11574,37.33803,127.11614,37.33803,127.11629
289,2,0,0,8,0,0,0,0,0,37.33782,127.11632,37.33814,127.11627,37.33826,127.11627
289,2,0,1,4,0,0,0,0,0,37.33845,127.11602,37.33813,127.11602,37.33801,127.11604
289,3,0,0,7,0,0,0,0,0,37.33845,127.11627,37.33813,127.11627,37.33813,127.11641
289,3,0,1,3,0,0,0,0,0,37.33779,127.11607,37.33812,127.11602,37.33812,127.11587
289,4,0,1,1,0,0,0,0,0,37.33802,127.11655,37.33803,127.11614,37.33791,127.11616
289,4,0,0,6,0,0,0,0,0,37.33822,127.11655,37.33823,127.11614,37.33823,127.116
290,1,0,0,8,0,0,0,0,0,37.33642,127.1171,37.33665,127.11682,37.33676,127.11676
290,1,0,1,4,0,0,0,0,0,37.33683,127.11644,37.33654,127.11662,37.33646,127.11672
290,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
291,1,0,0,8,0,0,0,0,0,37.33551,127.11799,37.3358,127.11782,37.33589,127.11772
291,1,0,1,4,0,0,0,0,0,37.33593,127.11734,37.33569,127.11762,37.33559,127.11768
291,2,0,0,8,0,0,0,0,0,37.33551,127.11799,37.3358,127.11782,37.33589,127.11772
291,2,0,1,3,0,0,0,0,0,37.33543,127.11776,37.33572,127.1176,37.33565,127.11748
291,3,0,0,5,0,0,0,0,0,37.33564,127.11731,37.33584,127.11763,37.33593,127.11753
291,3,0,1,1,0,0,0,0,0,37.33588,127.11811,37.33568,127.11778,37.33558,127.11784
291,4,0,0,7,0,0,0,0,0,37.33607,127.11752,37.33583,127.1178,37.3359,127.11792
291,4,0,1,4,0,0,0,0,0,37.33593,127.11734,37.33569,127.11762,37.33559,127.11768
292,1,0,1,4,0,0,0,0,0,37.33521,127.11788,37.33492,127.11805,37.3348,127.11804
292,1,0,0,8,0,0,0,0,0,37.33463,127.11826,37.33495,127.11828,37.33506,127.11822
292,2,0,1,1,0,0,0,0,0,37.33486,127.11857,37.33486,127.11816,37.33474,127.11815
292,3,0,0,7,0,0,0,0,0,37.33529,127.11811,37.335,127.11827,37.335,127.11842
292,3,0,1,4,0,0,0,0,0,37.33521,127.11788,37.33492,127.11805,37.3348,127.11804
293,1,0,0,8,0,0,0,0,0,37.33373,127.11818,37.33405,127.11822,37.33417,127.11823
293,1,0,1,4,0,0,0,0,0,37.33439,127.11799,37.33407,127.11797,37.33395,127.11796
293,2,0,0,8,0,0,0,0,0,37.33373,127.11818,37.33405,127.11822,37.33417,127.11823
293,2,0,1,3,0,0,0,0,0,37.33375,127.11793,37.33407,127.11797,37.33409,127.11782
293,3,0,0,5,0,0,0,0,0,37.3342,127.1177,37.33416,127.11811,37.33428,127.11812
293,4,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
294,1,0,0,6,0,0,0,0,0,37.3345,127.11639,37.33464,127.11603,37.33473,127.11593
294,1,0,1,2,0,0,0,0,0,37.33471,127.1156,37.33448,127.11589,37.33443,127.11602
294,2,0,0,7,0,0,0,0,0,37.33471,127.11635,37.33448,127.11606,37.33443,127.11619
295,1,0,1,2,0,0,0,0,0,37.34028,127.11825,37.34027,127.11866,37.34021,127.11878
295,1,0,0,6,0,0,0,0,0,37.34029,127.11907,37.34045,127.11872,37.34046,127.11858
295,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
295,3,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
297,1,0,1,2,0,0,0,0,0,37.39099,127.06271,37.39106,127.06311,37.39108,127.06325
297,1,0,0,6,0,0,0,0,0,37.39131,127.06346,37.39125,127.06306,37.39123,127.06292
297,2,0,0,8,0,0,0,0,0,37.39109,127.0635,37.39124,127.06314,37.39133,127.06303
297,2,0,1,4,0,0,0,0,0,37.39132,127.06271,37.39109,127.06299,37.39103,127.06312
298,1,0,0,6,0,0,0,0,0,37.39154,127.06567,37.39154,127.06527,37.39152,127.06512
298,1,0,1,2,0,0,0,0,0,37.39129,127.06489,37.39134,127.06529,37.39134,127.06543
298,2,0,0,5,0,0,0,0,0,37.39148,127.06485,37.39153,127.06525,37.39162,127.06514
298,2,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
298,3,0,0,7,0,0,0,0,0,37.39173,127.06506,37.39151,127.06535,37.39151,127.0655
299,1,0,1,2,0,0,0,0,0,37.39134,127.0676,37.39134,127.06801,37.39135,127.06815
299,1,0,0,6,0,0,0,0,0,37.39155,127.06841,37.39154,127.068,37.39154,127.06785
299,2,0,0,5,0,0,0,0,0,37.39154,127.0676,37.39154,127.06801,37.39166,127.06802
299,2,0,1,1,0,0,0,0,0,37.39136,127.06842,37.39134,127.06801,37.39123,127.06799
299,3,0,0,8,0,0,0,0,0,37.39111,127.06807,37.39143,127.06813,37.39155,127.06814
299,3,0,1,3,0,0,0,0,0,37.39113,127.06783,37.39146,127.06788,37.39146,127.06774
299,4,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
299,4,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
299,5,0,0,7,0,0,0,0,0,37.39176,127.06817,37.39143,127.06813,37.39144,127.06828
299,5,0,1,4,0,0,0,0,0,37.39177,127.06792,37.39145,127.06788,37.39134,127.06786
300,1,0,0,6,0,0,0,0,0,37.39181,127.07624,37.39183,127.07584,37.39184,127.07569
300,1,0,1,2,0,0,0,0,0,37.39164,127.07542,37.39163,127.07582,37.39163,127.07597
300,2,0,0,6,0,0,0,0,0,37.39181,127.07624,37.39183,127.07584,37.39184,127.07569
300,2,0,1,1,0,0,0,0,0,37.39161,127.07622,37.39163,127.07582,37.39152,127.07581
300,3,0,0,8,0,0,0,0,0,37.3914,127.07592,37.39173,127.07595,37.39184,127.07596
300,3,0,1,3,0,0,0,0,0,37.39142,127.07567,37.39174,127.0757,37.39174,127.07556
300,4,0,1,4,0,0,0,0,0,37.39206,127.07573,37.39174,127.0757,37.39162,127.07569
300,4,0,0,7,0,0,0,0,0,37.39205,127.07598,37.39173,127.07595,37.39172,127.0761
300,5,0,0,5,0,0,0,0,0,37.39184,127.07542,37.39183,127.07583,37.39195,127.07584
300,5,0,1,2,0,0,0,0,0,37.39164,127.07542,37.39163,127.07582,37.39163,127.07597
301,1,0,0,6,0,0,0,0,0,37.39167,127.07875,37.3917,127.07835,37.39171,127.0782
301,1,0,1,2,0,0,0,0,0,37.39152,127.07792,37.3915,127.07833,37.39149,127.07848
301,2,0,0,5,0,0,0,0,0,37.39172,127.07794,37.3917,127.07835,37.39182,127.07836
